CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
0.181726142,0,9.249116273,0,0.556270201,6.035503369,87.74530659,2.305870019,5,355,20.69483589,392.0274511,6.333885368,14.88401747
0.197683077,1,9.573155606,1,0.597460921,6.950841034,88.32466621,2.565779297,3,335,21.98456442,391.4934852,10.8271752,22.44432538
0.243415965,0,10.32226483,1,0.568886648,6.275375681,91.56519245,2.239195455,4,383,19.08583818,390.0484901,14.20988249,13.2703363
0.130871732,1,10.75427043,0,0.589503275,6.016184669,79.39203968,2.137877873,6,391,21.74491648,395.3934215,5.071904633,15.85545781
0.276225219,1,11.44868356,1,0.569937887,6.076444009,71.01533112,2.195980316,2,278,21.52567228,391.90034,11.68221088,11.78359858
0.169248083,0,11.96478635,0,0.573511582,6.580194903,94.31779483,2.511665122,3,298,20.24602847,396.329065,12.92349718,13.79471159
0.06422735,1,10.16655449,0,0.529041092,6.137785521,73.86715162,2.298763138,6,366,21.64283906,395.0177956,12.44481274,19.43909271
0.214851753,1,9.142246908,1,0.53034787,6.041724793,91.65459212,2.212551382,2,343,20.94568373,396.6787805,5.197690912,21.66102879
0.242113178,1,11.40351451,0,0.578298465,6.379626466,72.46945895,2.326556013,2,393,21.66806355,399.8156434,6.738835744,23.75717512
0.10869327,1,10.81314216,0,0.529670629,6.622761192,81.25923526,2.079937824,3,379,20.78419265,392.1987405,5.943993226,12.67559751
0.260010192,0,9.595628577,1,0.556277007,6.111839805,71.89078209,2.003215583,5,322,19.64844772,396.6587714,5.854541989,12.96801993
0.273720111,1,10.48448537,1,0.524935231,6.313327832,85.66641039,2.16835081,4,345,20.72866415,398.3361087,12.30184133,24.14285772
0.097533256,1,11.22693074,0,0.581698338,6.417760672,89.59407318,2.363003432,6,327,19.53718674,399.5738623,9.247893561,21.72364523
0.295386012,0,11.31123536,1,0.511050135,6.159460098,75.14299424,2.427008462,3,314,19.42248378,396.2233434,12.2482142,18.55652038
0.059399228,1,10.49885524,1,0.582944664,6.506073898,81.14882855,2.49596658,2,386,20.9621837,391.3083402,8.60752417,17.67415791
0.076564387,1,9.91564359,1,0.56027298,6.085214087,97.90718473,2.555998136,6,391,21.84242985,390.5384791,6.170493083,13.20802288
0.071582955,1,11.92122775,1,0.518690953,6.046518496,83.27167351,2.247267408,1,343,20.76548794,392.7851314,12.18452102,16.31021874
0.270317119,1,10.99008783,0,0.554203539,6.519835367,94.07630707,2.44431008,1,343,21.3873629,399.281573,11.26057204,16.21646679
0.203201915,0,10.22471256,0,0.528249884,6.247896973,97.81554235,2.044803758,6,294,19.50509309,395.3693183,6.129761567,20.07685093
0.062589199,1,9.841389673,1,0.532346733,6.095373808,99.23037475,2.034517999,6,393,20.9626311,395.7930554,14.24364412,19.38466942
0.143290557,0,11.19330895,0,0.535152804,6.423912587,96.94966059,2.074878795,2,330,21.19893241,396.1060253,8.089208148,11.83595442
0.192283447,1,9.726550337,1,0.506331925,6.91514074,79.52215987,2.269141459,3,367,19.12484356,393.3221525,11.54730056,22.87872195
0.043369944,1,9.515129967,1,0.598596168,6.724192447,98.87718658,2.126768863,5,323,19.29149295,391.8159089,5.319809182,24.12566822
0.267076583,1,10.58950167,0,0.503153463,6.815615915,94.37185725,2.172154965,3,329,21.34474264,399.5424169,9.430424325,21.92291734
0.24500899,0,9.869962178,0,0.566249687,6.871913989,95.11526751,2.388728104,4,301,20.31985006,397.5538507,14.643642,13.49738132
0.161457897,1,10.88671543,0,0.537122765,6.972627741,70.45518953,2.215113307,6,322,20.21674301,395.1105012,13.86508586,13.41035661
0.290795452,1,9.353816025,0,0.564601029,6.763246574,98.6271659,2.334422935,1,387,21.76110879,393.7670517,7.213472542,21.16557031
0.136973074,0,10.96482331,1,0.535624825,6.608407922,93.34270672,2.247442254,2,316,21.97589747,394.8277228,13.79130336,17.17214662
0.295550889,0,9.849889584,1,0.567375065,6.36542588,93.0390249,2.101381553,5,359,21.29315361,390.336652,7.930701679,21.90325398
0.2070176,0,9.000728803,0,0.572923551,6.181643237,72.44574193,2.044411994,3,329,21.37778132,392.4749351,13.52234434,12.05670616
0.197707957,0,9.380808173,1,0.569055264,6.686659874,76.97705623,2.141738897,4,305,19.62496299,392.5070601,12.2922693,21.03011086
0.066467371,1,11.80084613,0,0.511396198,6.994949986,98.86784995,2.034620282,3,311,19.57667633,394.4534734,8.520526026,16.9373434
0.266939772,1,11.60206392,0,0.565689323,6.467358685,85.02031224,2.371167176,4,282,21.94204845,392.3626921,14.10790893,11.43378848
0.139697113,1,9.700827096,0,0.527998755,6.723679368,81.93574055,2.477430561,3,384,21.08527516,391.8545716,9.852792946,18.63221139
0.065425354,1,11.33511571,1,0.502880137,6.49509245,95.19822451,2.203844461,5,370,21.06012939,397.6552776,8.176940714,20.78650191
0.023530106,0,10.82571478,1,0.541483067,6.431933423,72.62021242,2.232266633,5,391,19.85856391,398.9350542,7.796858573,18.39535362
0.176731591,1,11.91271413,0,0.54335431,6.410305614,82.50826049,2.489714638,2,334,21.65943805,390.6713996,14.39067115,12.72031919
0.167671894,1,10.12081698,0,0.546717413,6.504624683,81.27102323,2.133567747,5,386,19.13332119,392.0965382,12.58580991,22.42272769
0.221419014,1,11.04438184,0,0.570482417,6.366895662,80.49554161,2.071496159,4,370,19.82377107,397.7368681,8.498990968,15.43918763
0.269272255,1,9.190607167,0,0.530884381,6.748773322,79.23076731,2.30067087,2,308,19.54042397,398.1583479,7.541684447,23.90043816
0.042233844,0,10.18874204,1,0.531528051,6.874272027,76.3022487,2.387714102,5,378,21.13328824,395.001601,7.116170424,23.69625639
0.224819017,1,11.89145298,1,0.506055226,6.882885307,75.18732409,2.359792655,1,283,21.14604997,396.9488281,7.44492631,13.80507424
0.072475344,1,10.61694262,0,0.568682122,6.227698713,89.21218351,2.428323827,4,375,20.60419446,390.7760031,6.109793914,17.66911537
0.260289575,1,9.86363851,0,0.556782609,6.895909139,97.58184524,2.034050709,2,344,19.01577866,398.4952873,9.847349586,12.92311733
0.249337784,0,9.360812889,1,0.534942511,6.341551232,85.26554936,2.256920968,4,348,21.62126597,398.3272876,5.410721615,20.48845785
0.171422251,0,11.11058502,0,0.570518898,6.309307665,78.93923657,2.143142314,2,381,21.8667614,396.9340205,5.115146464,22.92683723
0.218867984,1,10.93456813,1,0.553735775,6.726756057,74.77480593,2.455472756,4,336,19.60693737,399.1632697,11.18072593,20.07722612
0.108018032,1,10.12181614,1,0.546924495,6.30469634,94.90430095,2.52363829,1,280,21.52669818,390.4763426,5.884793186,14.64664788
0.151927012,1,11.85282406,0,0.551132454,6.052966406,99.14476169,2.168801444,5,285,21.91985936,392.309635,13.45209613,12.06840643
0.250058331,0,9.066608439,1,0.563634813,6.373617772,80.47466204,2.057130847,3,270,19.98092237,393.6254536,6.067287785,11.96964667
0.148594255,1,9.911171555,1,0.56600026,6.7214656,78.72851277,2.152056777,3,393,19.55517049,391.5858887,10.42669,19.55299313
0.120183514,1,11.76320846,1,0.528895782,6.32695842,88.04478859,2.062405093,3,307,21.93262016,398.1482766,11.75503642,24.34660045
0.158379485,1,9.962806315,1,0.514074336,6.629559056,93.25986943,2.1934533,2,383,19.17922988,397.5719322,7.291555067,20.73389449
0.251909791,0,9.756758502,0,0.515663418,6.660119444,83.66208411,2.322919147,5,367,19.82788193,397.7325243,13.88264156,21.22876634
0.113858253,1,10.60266123,1,0.563939089,6.733736012,88.9021945,2.584208573,6,329,21.2260878,392.9129347,9.813869019,15.6102047
0.068653246,1,11.47140525,1,0.587287329,6.897130466,91.49647204,2.239622153,2,288,20.85206044,397.6268631,8.153190951,19.20453979
0.219363926,0,9.309440283,1,0.540949628,6.432564499,98.81776864,2.132023954,2,393,21.05353214,391.2305739,14.01128608,15.43239981
0.2512739,0,11.82906213,0,0.516952016,6.166432077,74.95111992,2.100081044,2,369,21.12427462,391.0680048,13.58340244,23.62332046
0.048178494,1,11.38521864,0,0.57566025,6.318925715,99.92147481,2.10382386,6,337,21.05843267,395.8405737,12.09627402,12.85519574
0.087164752,0,9.543750767,0,0.583248947,6.432167255,81.76469966,2.11555861,2,286,20.02672371,390.4866866,7.904824507,19.84834297
0.059752157,1,11.13602388,1,0.588058244,6.713891469,91.69600428,2.457360214,5,349,19.93450068,399.3865059,8.902063397,21.2318277
0.117423595,0,10.15487617,0,0.560683143,6.013122126,87.17243134,2.036616627,3,354,20.28539963,393.2884641,11.89733363,20.77886148
0.146098274,0,10.20688403,0,0.586072856,6.315785383,84.60005851,2.598441624,4,361,21.42305073,394.7703261,6.852843244,14.60243338
0.229671374,1,11.34987028,0,0.501541496,6.779842581,90.94226106,2.313611835,2,298,21.81481311,398.1322924,9.951124719,17.80444427
0.202321324,1,11.88835442,1,0.51072358,6.670857703,81.87261551,2.326563137,5,388,20.36573832,394.0005286,12.37722263,20.28685564
0.193859999,1,9.379967619,0,0.509257607,6.731739974,73.78329944,2.214538327,1,391,19.25729841,394.3064533,11.57712927,24.03320385
0.118664985,0,10.26189071,0,0.571260468,6.811810769,84.66680149,2.414153216,4,380,21.8148956,393.4794397,12.19933084,17.9952398
0.255605315,1,10.44282482,0,0.506958178,6.783235719,85.65747612,2.282873805,2,356,19.24128463,393.5172344,13.9191923,15.2071235
0.151960407,1,10.12893545,1,0.549636437,6.682183166,76.0570646,2.197436771,2,285,19.47732882,394.6795531,14.68286652,16.41129307
0.294149383,1,10.08956737,1,0.54727069,6.439661532,98.06858069,2.159083042,4,376,21.60303404,399.4592855,9.583835127,18.57846639
0.197559799,1,9.156806003,0,0.531070352,6.983598329,76.8242694,2.555390724,4,277,20.65443562,399.3601812,5.59981846,24.66902328
0.055354128,1,11.05661586,0,0.587040517,6.569073196,82.27682782,2.174593709,2,394,20.05805859,395.4516166,13.34350323,19.79664249
0.209329717,0,10.30864325,0,0.51704332,6.202769209,74.64789061,2.261835956,5,397,21.79272906,394.559598,6.179659332,13.16630625
0.111029124,1,9.584381408,1,0.535246278,6.292812855,86.07389939,2.210204841,1,322,21.88151917,398.0816115,7.194443789,22.80401724
0.212171615,1,11.44810051,1,0.57741715,6.693562456,79.22912824,2.051707296,5,388,19.99228808,396.8092916,11.53167454,13.54026076
0.039499521,0,11.40768224,0,0.503042231,6.924739565,84.6781756,2.111560637,6,360,21.60527243,398.815634,12.45735244,11.54244679
0.068966802,1,10.45917488,1,0.56729504,6.178720129,76.73850749,2.113701185,3,332,21.03558656,397.3061184,11.94647249,12.40293936
0.259606432,1,9.895351983,0,0.581639773,6.082346496,71.61325384,2.416189709,3,376,19.82347412,399.5234432,9.384921942,22.00570475
0.083610276,1,10.91427818,1,0.593226784,6.881531048,93.37679953,2.243951246,3,271,21.82429804,398.8624574,14.18067059,23.62653945
0.254371515,1,9.864456407,0,0.587629664,6.915277979,89.23258852,2.469180538,2,285,19.18920734,398.5524918,13.32196269,14.75484555
0.098197305,1,9.708023791,1,0.531938412,6.276379345,80.22218067,2.425370555,1,371,19.9538269,393.9154813,11.6368259,17.97353679
0.200006935,0,11.19154396,0,0.558636414,6.377285724,71.42482674,2.11522986,1,388,20.18878483,393.8621234,9.410756824,19.36112222
0.214362161,0,9.120975719,1,0.507729349,6.660187997,95.96725188,2.337750152,6,328,21.07195965,397.4120284,9.638259332,16.86166583
0.163543331,0,9.284305413,0,0.525787,6.329930021,75.09385015,2.445745308,2,278,19.11529908,390.8374901,6.759666424,11.91453626
0.105486989,1,9.020364522,0,0.509422238,6.877158708,97.92226655,2.379825754,2,386,21.66933071,393.2221445,12.79704997,11.79313834
0.079540425,0,9.458829559,0,0.531518729,6.107578703,84.35786136,2.360009905,2,279,20.97730883,399.3222384,13.65963382,17.1648911
0.029293019,1,9.206970026,0,0.587518721,6.037982221,80.2116013,2.443766532,1,363,19.82506849,394.5010123,13.27281661,22.17014712
0.105104992,1,11.9874071,1,0.534716684,6.208486207,92.25278431,2.034068444,2,276,20.97502628,392.6989825,10.47097948,12.1848163
0.202885581,1,9.86642991,0,0.55618981,6.286087778,96.30518218,2.438853168,4,362,20.61077176,394.764522,13.37941142,13.87945999
0.282725349,0,9.447804038,1,0.543338085,6.112926591,81.12140691,2.163593158,4,392,20.00882729,392.8858961,12.90408833,14.77675022
0.263937255,0,9.722988774,1,0.545891652,6.065690429,82.22031257,2.343123353,4,332,19.08578941,397.6826089,13.32359313,18.82776426
0.234498137,0,11.80837671,0,0.596957205,6.755607714,82.99474658,2.145382997,2,273,20.65330203,398.5060509,14.81933331,11.60474436
0.240765256,1,10.56048067,0,0.529615447,6.164276566,97.66969184,2.503290543,4,297,19.24654454,397.8265825,13.10000034,23.04059931
0.206195773,0,10.09445429,0,0.562732447,6.913922199,90.77691975,2.288335613,6,341,21.43052907,391.4904706,7.706899657,17.59017378
0.09288032,1,11.62017437,0,0.542006267,6.367999661,77.42938351,2.385764727,2,399,19.26557696,393.3605717,13.20862916,17.79325519
0.274014609,0,10.18497081,1,0.506114618,6.67060581,75.54999093,2.476449226,6,344,20.28621783,392.1397102,8.75635106,15.57126608
0.207805047,0,10.00502571,1,0.548933083,6.225402115,76.9110299,2.537189153,4,342,20.30365538,390.4279912,10.16192218,13.96803635
0.176923377,1,9.621847568,1,0.581334333,6.240322768,77.90691668,2.439237258,2,371,20.66860499,397.3917542,12.96399527,16.09136738
0.051077051,1,10.13339047,1,0.509875297,6.574709203,76.90550474,2.089261146,5,398,19.11852367,394.2835958,8.167188327,23.78760297
0.145175552,0,9.950053068,0,0.506959185,6.560642925,89.75519342,2.512719422,3,336,19.61149734,392.7662309,5.260831443,12.31923162
0.148900316,0,11.03191188,1,0.515363152,6.768729228,73.47800532,2.37114675,5,297,19.59850355,393.0752751,12.18144523,11.85020025
0.262077811,0,9.868748114,0,0.576440011,6.757813306,81.62075469,2.365669855,3,361,20.79691184,391.3501646,14.0217412,12.6023198
0.173061502,1,10.73159924,0,0.572399538,6.670687765,88.75160719,2.552804336,3,351,19.7909066,398.2676063,14.27888448,21.87768549
0.126512154,1,9.197676495,1,0.556501777,6.449130566,78.72579922,2.149298933,4,320,19.43258494,391.4392449,12.98910183,11.67783028
0.293504092,0,9.57386747,1,0.54682264,6.890640386,71.95823154,2.143752571,3,325,19.05505922,393.3831629,14.35142858,15.66431333
0.051001766,0,10.22221581,1,0.588832581,6.62257849,72.45471769,2.307916133,3,342,21.52163451,390.0738793,13.20656092,16.94802649
0.13831356,1,11.81084776,1,0.576669782,6.99019849,73.77900329,2.45051784,5,295,21.91464459,394.3641153,5.300990486,18.09955536
0.031766909,0,10.13175596,1,0.581194225,6.819369818,95.07529075,2.268344425,3,357,21.10978598,393.5480057,8.496554255,11.04478952
0.227173154,1,10.99222236,1,0.58132623,6.044309811,89.73590517,2.380334834,2,321,20.23813728,397.1910201,8.361063274,17.81471458
0.277061435,1,9.765261667,0,0.564271715,6.320593907,71.93567233,2.271514835,6,394,19.36603283,397.1531363,7.191643485,13.7289411
0.098410452,1,9.381100728,0,0.545801462,6.571875716,81.73206637,2.366232308,6,275,20.42531455,390.3863123,12.9793703,12.37027804
0.26033567,1,9.1756098,0,0.586467775,6.721469538,78.35755519,2.493357382,2,386,20.37196517,391.1586392,10.20089846,18.46614797
0.101821105,1,9.916240496,1,0.592600742,6.550336498,87.34120335,2.108286018,4,281,20.25962893,399.0462601,13.36289384,21.41808875
0.275015645,1,9.47298308,0,0.502380604,6.786130422,85.68417849,2.41722712,5,332,20.13491074,397.9179833,11.0134929,24.08649356
0.231109333,0,9.522031344,0,0.505155487,6.282655653,84.4337207,2.472455444,1,305,20.49026038,393.8948489,10.90609346,23.77723305
0.245373898,1,11.28227793,0,0.59587433,6.183912051,79.43537111,2.268266844,6,278,19.21954214,391.6637448,8.841484533,16.58595277
0.025041836,1,9.047514213,0,0.527716061,6.053916684,74.13399316,2.193940146,5,343,19.11488379,392.6078129,12.89602921,20.85680851
0.2895869,0,10.67343038,0,0.587336944,6.573313745,92.27129149,2.008126594,6,336,19.19188085,396.5802668,11.83091663,20.73868306
0.223467878,1,10.13838414,0,0.538879512,6.688599521,96.39570307,2.478263013,1,298,19.59999544,399.4549299,8.387518482,16.76947925
0.105330307,0,10.51965,1,0.511910006,6.326149717,98.32452728,2.196763195,3,340,19.83421077,396.1573808,14.93573309,12.37494564
0.252230506,1,10.68849071,1,0.50804432,6.613584185,71.75856912,2.214385682,1,359,19.50837286,390.264456,9.627891984,16.34812481
0.098825936,0,9.940103083,1,0.51565079,6.052157231,92.19726135,2.201603698,3,277,19.75575014,396.5071813,8.165901949,24.89301035
0.264371075,0,9.885326581,0,0.524989319,6.099293346,91.79510378,2.299243598,6,312,19.55751219,399.4475164,11.87793056,18.77048552
0.051522509,1,11.20020555,1,0.548851835,6.701754772,98.41328842,2.421499744,5,304,19.45222978,393.5864101,7.228074301,15.77947409
0.217032074,1,11.61383096,1,0.57014979,6.368069705,77.58743783,2.463117879,5,379,19.87894799,399.3355568,13.30644072,21.41340688
0.171395573,1,9.577744897,0,0.598639858,6.671334031,92.26537115,2.235542432,4,291,20.19253789,396.7061983,11.80363578,20.60856109
0.047029652,1,9.292856282,1,0.544150674,6.83172112,71.63878866,2.397861221,6,335,21.23280032,391.8983548,13.70065354,19.10319877
0.087730272,0,11.69338742,0,0.551818494,6.852622437,88.93737162,2.43241055,4,371,21.86664983,391.4530559,8.290513629,19.92405648
0.02347313,0,10.04968639,1,0.55218157,6.172167645,80.52543472,2.178150399,6,363,21.75689593,391.762996,13.54425563,19.18913074
0.15125503,0,10.65395217,0,0.553943436,6.486285572,93.06728319,2.057972882,3,364,20.42780135,396.9922457,10.00931143,24.38787845
0.104354273,1,10.07862943,0,0.551774066,6.733926724,95.89912859,2.536799432,6,310,20.38403527,395.8952129,5.591562766,18.12787505
0.187540096,0,9.377407009,1,0.500877476,6.773980596,80.94463127,2.406269583,6,273,19.37709369,394.5554357,6.941692674,19.26267278
0.103226586,1,10.76799493,0,0.500172482,6.784675981,85.76758278,2.388866245,3,367,21.91522038,392.6335473,7.176491653,17.60316927
0.103977351,1,10.57542256,1,0.509766632,6.228167334,73.52212187,2.035341509,2,279,21.28029339,399.0723121,12.67990976,19.40311138
0.228094096,0,9.608980678,0,0.51015566,6.192534818,82.50720896,2.490723835,2,363,21.54270478,392.137435,7.031254138,23.4715767
0.033479994,1,10.35560713,1,0.570489691,6.590012468,80.8240118,2.339632494,6,336,19.702491,392.8360622,10.61917255,15.75656394
0.272810599,0,11.39084251,1,0.520491603,6.741085798,75.49370379,2.50873065,2,342,20.20325795,390.5491815,11.52542032,17.94264017
0.258633885,1,10.77127831,0,0.58947141,6.319139516,96.83435874,2.58473671,5,322,19.30793531,392.753253,12.73857372,17.28055338
0.206985311,0,9.290751981,1,0.592860633,6.104705157,74.44263514,2.574260193,6,273,21.82243932,399.2289768,12.83880218,16.57168194
0.18610204,1,10.64406449,1,0.597589334,6.716746383,89.07218073,2.513653608,1,337,19.85748766,391.8760402,12.17603856,22.49452134
0.269844699,0,11.1082149,1,0.59390813,6.299697831,96.7042793,2.006568424,3,382,20.78802929,392.0396287,7.131837955,14.24723226
0.07189245,0,11.37811022,0,0.527188832,6.166362724,97.3590574,2.531436325,4,365,19.45666009,395.999774,10.43469313,17.99885201
